#RPLIDAR SCAN DATA
#COUNT=3145
#Angule	Distance	Quality
279.5911 157.0 188
279.6844 157.0 188
279.7778 157.0 188
279.9371 156.0 188
280.0305 156.0 188
280.0580 157.0 188
280.1514 157.0 188
280.2942 156.0 188
280.5743 156.0 188
280.6677 156.0 188
280.7007 157.0 188
280.7941 157.0 188
280.8875 157.0 188
280.9644 157.0 188
281.0577 157.0 188
281.1511 157.0 188
281.2500 157.0 188
281.3434 157.0 188
281.4368 157.0 188
281.5302 157.0 188
281.5576 158.0 188
281.7004 157.0 188
281.7938 157.0 188
281.8872 157.0 188
281.9806 157.0 188
282.0740 157.0 188
282.1234 158.0 188
282.3871 158.0 188
282.4805 158.0 188
282.5739 158.0 188
282.6672 158.0 188
282.7606 158.0 188
282.8540 158.0 188
282.9529 158.0 188
283.0463 158.0 188
283.1396 158.0 188
283.2330 158.0 188
283.3264 158.0 188
283.4198 158.0 188
283.5132 158.0 188
283.7933 158.0 188
283.9197 159.0 188
284.0131 159.0 188
284.1064 159.0 188
284.1998 159.0 188
284.2932 159.0 188
284.3866 159.0 188
284.4800 159.0 188
284.5734 159.0 188
284.8425 159.0 188
285.1227 159.0 188
285.4028 159.0 188
285.4962 159.0 188
285.5896 159.0 188
285.6830 159.0 188
285.7764 159.0 188
285.8093 160.0 188
285.9027 160.0 188
286.0620 159.0 188
286.2488 159.0 188
286.4685 160.0 188
286.6553 160.0 188
286.7487 160.0 188
286.8420 160.0 188
287.0288 160.0 188
287.1991 160.0 188
287.2925 160.0 188
287.3859 160.0 188
287.4792 160.0 188
287.5781 160.0 188
287.6715 160.0 188
287.7924 161.0 188
287.9791 161.0 188
288.0286 162.0 188
288.1219 162.0 188
288.3582 161.0 188
288.5449 161.0 188
288.5779 162.0 188
288.6713 162.0 188
288.8580 162.0 188
289.0448 162.0 188
289.1382 162.0 188
289.2316 162.0 188
289.2645 163.0 188
289.3579 163.0 188
289.4513 163.0 188
289.6051 162.0 188
289.6985 162.0 188
289.7919 162.0 188
289.8248 163.0 188
289.9182 163.0 188
290.0116 163.0 188
290.1050 163.0 188
290.1984 163.0 188
290.2313 164.0 188
290.3247 164.0 188
290.4181 164.0 188
290.5115 164.0 188
290.6982 164.0 188
290.9674 164.0 188
291.1542 164.0 188
291.2476 165.0 188
291.3409 165.0 188
291.4343 165.0 188
291.5277 165.0 188
291.6046 165.0 188
291.6980 165.0 188
291.7969 165.0 188
291.8903 165.0 188
292.0770 165.0 188
292.1979 166.0 188
292.2968 166.0 188
292.5769 166.0 188
292.6538 166.0 188
292.7472 166.0 188
292.8406 166.0 188
292.8900 167.0 188
292.9669 167.0 188
293.0603 167.0 188
293.1537 167.0 188
293.2471 167.0 188
293.2800 168.0 188
293.3734 168.0 188
293.4668 168.0 188
293.5602 168.0 188
293.8403 168.0 188
294.1040 168.0 188
294.3896 168.0 188
294.4171 169.0 188
294.5105 169.0 188
294.6094 169.0 188
294.7028 169.0 188
294.7302 170.0 188
294.8236 170.0 188
294.9170 170.0 188
295.0104 170.0 188
295.1093 170.0 188
295.2026 170.0 188
295.2795 170.0 188
295.3729 170.0 188
295.4663 170.0 188
295.5103 171.0 188
295.5927 171.0 188
295.6860 171.0 188
295.7794 171.0 188
295.8234 172.0 188
295.9058 172.0 188
295.9991 172.0 188
296.0925 172.0 188
296.1859 172.0 188
296.2793 172.0 188
296.3727 172.0 188
296.4661 172.0 188
296.5594 173.0 188
296.6364 173.0 188
296.9165 173.0 188
297.0154 173.0 188
297.0428 174.0 188
297.1362 174.0 188
297.1692 175.0 188
297.2626 175.0 188
297.3560 175.0 188
297.4493 175.0 188
297.5427 175.0 188
297.6361 175.0 188
297.7295 175.0 188
297.8229 175.0 188
297.9218 175.0 188
298.1854 175.0 188
298.2184 176.0 188
298.2623 177.0 188
298.3557 177.0 188
298.4491 177.0 188
298.5260 177.0 188
298.6249 177.0 188
298.7183 177.0 188
298.8116 177.0 188
298.9050 178.0 188
299.1852 178.0 188
299.2786 178.0 188
299.3719 178.0 188
299.4049 179.0 188
299.4983 179.0 188
299.5917 179.0 188
299.6851 179.0 188
299.7180 180.0 188
299.8553 179.0 188
299.9048 180.0 188
299.9982 180.0 188
300.0751 180.0 188
300.1685 180.0 188
300.3882 181.0 188
300.4816 181.0 188
300.5750 181.0 188
300.6683 182.0 188
300.7617 182.0 188
300.8551 182.0 188
300.9485 182.0 188
301.0419 182.0 188
301.1353 182.0 188
301.2341 182.0 188
301.3110 182.0 188
301.3550 183.0 188
301.4484 183.0 188
301.5308 183.0 188
301.6241 183.0 188
301.7175 183.0 188
301.7615 184.0 188
301.8384 184.0 188
301.9373 184.0 188
302.0306 184.0 188
302.0746 185.0 188
302.1515 185.0 188
302.2449 185.0 188
302.3438 185.0 188
302.4371 185.0 188
302.5305 186.0 188
302.6239 186.0 188
302.7173 186.0 188
302.8107 186.0 188
302.8436 187.0 188
302.9974 186.0 188
303.0304 187.0 188
303.1238 187.0 188
303.2172 187.0 188
303.2446 188.0 188
303.3435 188.0 188
303.4369 188.0 188
303.5303 188.0 188
303.6072 188.0 188
303.7006 189.0 188
303.7939 189.0 188
303.8873 189.0 188
303.9807 189.0 188
304.0741 189.0 188
304.1071 190.0 188
304.2004 190.0 188
304.2938 190.0 188
304.3872 190.0 188
304.4202 191.0 188
304.5135 191.0 188
304.6674 190.0 188
304.7607 190.0 188
304.8431 190.0 188
304.8871 191.0 188
305.0299 190.0 188
305.1233 190.0 188
305.1562 191.0 188
305.2496 191.0 188
305.5298 191.0 188
305.6232 191.0 188
305.7166 191.0 188
305.8099 192.0 188
306.0736 192.0 188
306.2494 194.0 188
306.5900 197.0 188
306.6229 199.0 188
306.8591 201.0 188
307.4634 192.0 188
308.4686 180.0 188
308.7927 179.0 188
309.2322 175.0 188
309.4354 173.0 188
309.6222 173.0 188
309.8584 171.0 188
310.0122 170.0 188
310.1550 169.0 188
310.3088 168.0 188
310.4022 168.0 188
310.4956 168.0 188
310.6384 167.0 188
310.7922 166.0 188
311.1218 165.0 188
311.2152 164.0 188
311.4185 162.0 188
311.5118 162.0 188
311.6547 161.0 188
311.8854 160.0 188
312.0776 160.0 188
312.2314 159.0 188
312.3248 159.0 188
312.4017 159.0 188
312.4951 159.0 188
312.6544 158.0 188
312.7478 158.0 188
312.8906 157.0 188
313.1213 156.0 188
313.2147 156.0 188
313.5608 155.0 188
313.7915 154.0 188
313.9343 153.0 188
313.9838 154.0 188
314.2145 153.0 188
314.3738 152.0 188
314.5441 152.0 188
314.6375 152.0 188
314.7968 151.0 188
314.8901 151.0 188
314.9670 151.0 188
315.0604 151.0 188
315.2142 150.0 188
315.3076 150.0 188
315.5109 149.0 188
315.6042 149.0 188
315.8405 148.0 188
315.9338 148.0 188
316.0767 147.0 188
316.3239 146.0 188
316.4667 145.0 188
316.5601 145.0 188
316.6534 145.0 188
316.7468 145.0 188
316.8402 145.0 188
316.9336 145.0 188
317.0105 145.0 188
317.1094 145.0 188
317.2028 145.0 188
317.3895 145.0 188
317.4829 145.0 188
317.8400 145.0 188
317.9333 145.0 188
318.0267 145.0 188
318.1201 145.0 188
318.1531 146.0 188
318.2465 146.0 188
318.3398 146.0 188
318.5266 146.0 188
319.0265 147.0 188
319.2023 147.0 188
319.2957 147.0 188
319.7955 148.0 188
320.0153 149.0 188
320.2954 149.0 188
320.3888 149.0 188
320.3558 150.0 188
320.4492 150.0 188
320.7294 150.0 188
321.0425 151.0 188
321.1688 152.0 188
321.4490 152.0 188
321.7291 152.0 188
322.3114 153.0 188
322.3883 155.0 188
322.6520 155.0 188
322.9321 155.0 188
323.4375 156.0 188
323.6517 157.0 188
323.7451 157.0 188
323.7781 158.0 188
323.8715 158.0 188
324.4208 158.0 188
324.5306 161.0 188
324.7449 162.0 188
325.0305 162.0 188
325.4645 164.0 188
326.0138 165.0 188
326.1676 167.0 188
326.3269 169.0 188
326.6400 170.0 188
326.8707 169.0 188
326.9641 169.0 188
327.0905 170.0 188
327.1234 171.0 188
327.2498 172.0 188
327.5134 172.0 188
327.7936 173.0 188
327.9968 174.0 188
328.1561 176.0 188
329.1064 181.0 188
329.3097 179.0 188
329.2932 181.0 188
330.9796 333.0 188
331.3092 328.0 188
331.6058 323.0 188
331.6992 322.0 188
331.7926 321.0 188
331.9354 319.0 188
332.0288 318.0 188
332.1222 316.0 188
332.2156 316.0 188
332.3584 314.0 188
332.4518 314.0 188
332.6385 315.0 188
332.7649 316.0 188
332.8583 318.0 188
332.9517 319.0 188
332.9791 321.0 188
333.0780 321.0 188
333.1714 321.0 188
333.2483 321.0 188
333.3417 321.0 188
333.4351 323.0 188
333.4680 324.0 188
333.5614 324.0 188
333.8416 325.0 188
333.9349 327.0 188
333.9679 329.0 188
334.0613 330.0 188
334.1547 330.0 188
334.3250 330.0 188
334.6545 315.0 188
334.7314 314.0 188
334.8248 312.0 188
335.4346 332.0 188
335.6378 358.0 188
335.7312 358.0 188
335.8246 357.0 188
335.9674 356.0 188
336.0608 355.0 188
336.1542 353.0 188
336.3080 349.0 188
336.8408 334.0 188
336.9342 334.0 188
337.0111 334.0 188
337.1045 334.0 188
337.1979 333.0 188
337.3572 332.0 188
337.4341 332.0 188
337.5275 331.0 188
337.6208 331.0 188
337.7142 330.0 188
337.8076 330.0 188
337.9010 331.0 188
337.9999 330.0 188
338.0768 329.0 188
338.1702 329.0 188
338.2635 328.0 188
338.4174 327.0 188
338.4998 327.0 188
338.5931 327.0 188
338.6865 327.0 188
338.7799 326.0 188
338.8733 326.0 188
338.9667 326.0 188
339.0601 326.0 188
339.1370 325.0 188
339.2303 324.0 188
339.3237 324.0 188
339.4830 323.0 188
339.5599 323.0 188
339.6533 323.0 188
339.7467 322.0 188
339.8401 322.0 188
339.9335 322.0 188
340.0269 321.0 188
340.1202 320.0 188
340.2026 321.0 188
340.2960 320.0 188
340.3894 320.0 188
340.4828 320.0 188
340.5762 320.0 188
340.6696 320.0 188
340.8124 319.0 188
340.9058 319.0 188
340.9991 319.0 188
341.0925 318.0 188
341.1694 317.0 188
341.2628 317.0 188
341.3562 317.0 188
341.4496 317.0 188
341.5430 316.0 188
341.6364 317.0 188
341.7297 317.0 188
341.8121 316.0 188
341.9659 314.0 188
342.0593 314.0 188
342.1527 314.0 188
342.2296 314.0 188
342.3230 314.0 188
342.4219 314.0 188
342.5153 314.0 188
342.6086 313.0 188
342.7020 313.0 188
342.7954 313.0 188
342.8723 312.0 188
343.0261 311.0 188
343.1250 311.0 188
343.1525 312.0 188
343.2953 311.0 188
343.3887 311.0 188
343.4821 311.0 188
343.5754 310.0 188
343.6688 309.0 188
343.7622 308.0 188
343.8556 308.0 188
343.9325 308.0 188
344.0259 308.0 188
344.1248 308.0 188
344.2181 308.0 188
344.3115 308.0 188
344.4049 308.0 188
344.4983 309.0 188
344.5752 310.0 188
344.6686 309.0 188
344.7620 309.0 188
344.8553 308.0 188
344.9982 307.0 188
345.0421 308.0 188
345.1849 307.0 188
345.2783 307.0 188
345.3717 307.0 188
345.4651 307.0 188
345.5585 307.0 188
345.6354 307.0 188
345.7343 307.0 188
345.8276 307.0 188
345.9210 307.0 188
346.0144 306.0 188
346.1078 306.0 188
346.1847 305.0 188
346.2781 305.0 188
346.3715 305.0 188
346.4648 306.0 188
346.5582 306.0 188
346.6516 305.0 188
346.7450 305.0 188
346.8274 305.0 188
346.9208 305.0 188
347.0142 305.0 188
347.1075 305.0 188
347.2009 304.0 188
347.2943 304.0 188
347.3877 304.0 188
347.4646 304.0 188
347.6239 303.0 188
347.6514 304.0 188
347.7448 304.0 188
347.8436 304.0 188
347.9370 304.0 188
348.0304 304.0 188
348.1073 304.0 188
348.2611 303.0 188
348.3545 303.0 188
348.4369 303.0 188
348.5303 302.0 188
348.6237 302.0 188
348.7170 303.0 188
348.8104 303.0 188
348.8873 303.0 188
348.9807 303.0 188
349.0741 303.0 188
349.1675 302.0 188
349.2609 302.0 188
349.3433 302.0 188
349.4366 302.0 188
349.5300 302.0 188
349.6234 302.0 188
349.7168 302.0 188
349.8102 303.0 188
349.8871 302.0 188
349.9805 302.0 188
350.0739 302.0 188
350.1672 302.0 188
350.2606 302.0 188
350.3430 302.0 188
350.4364 302.0 188
350.5298 301.0 188
350.6232 300.0 188
350.7166 301.0 188
350.7935 300.0 188
350.8868 300.0 188
350.9802 300.0 188
351.0736 300.0 188
351.1670 301.0 188
351.2604 301.0 188
351.3428 300.0 188
351.4362 300.0 188
351.5295 300.0 188
351.6229 300.0 188
351.7163 300.0 188
351.7932 300.0 188
351.8866 300.0 188
351.9800 301.0 188
352.0734 301.0 188
352.1667 301.0 188
352.2491 300.0 188
352.3425 300.0 188
352.4359 300.0 188
352.5293 300.0 188
352.6227 300.0 188
352.7161 300.0 188
352.7930 300.0 188
352.8864 300.0 188
352.9797 300.0 188
353.0731 300.0 188
353.1665 300.0 188
353.3093 299.0 188
353.3423 300.0 188
353.4357 300.0 188
353.5291 300.0 188
353.6719 299.0 188
353.7653 299.0 188
353.7927 300.0 188
353.9520 299.0 188
354.0289 299.0 188
354.1223 299.0 188
354.1718 300.0 188
354.3091 299.0 188
354.4025 298.0 188
354.4958 298.0 188
354.5728 299.0 188
354.6716 299.0 188
354.7650 299.0 188
354.7925 300.0 188
354.8859 300.0 188
354.9792 300.0 188
355.1221 299.0 188
355.2155 299.0 188
355.3088 298.0 188
355.4022 298.0 188
355.4791 298.0 188
355.5780 298.0 188
355.6714 299.0 188
355.7648 298.0 188
355.8582 298.0 188
355.9515 298.0 188
356.0284 298.0 188
356.1218 298.0 188
356.2152 298.0 188
356.3086 299.0 188
356.4020 299.0 188
